"","p_created_time","p_message","p_id","p_from_id","p_from_name","c_created_time","c_message","c_id","c_from_id","c_from_name"
"78","2019-06-21T13:00:01+0000","Summer is finally here and we're pumped! How are you enjoying your summer?","160995133980392_2322505531162664","160995133980392","BB&T","2019-06-26T01:34:49+0000","How am I spending my summer?  Standing in a BB&T branch getting no acknowledgement that I even exist, much less getting  help with a problem.  Walked out the door not served.  Very, very disappointing.  Not good, BB&T, not good. <U+2639><U+FE0F><U+2639><U+FE0F><U+2639><U+FE0F><U+2639><U+FE0F><U+2639><U+FE0F><U+2639><U+FE0F><U+2639><U+FE0F>","2322505531162664_2330852703661280",NA,NA
"79","2019-06-17T13:30:00+0000","Off-road adventures can sometimes go awry. Let McGriff Insurance Services help you keep your adventures rolling.","160995133980392_2314665868613297","160995133980392","BB&T","2019-06-19T00:44:01+0000","Can somebody there address The Garland Office or somewhere else who can for the name with the Wilson with it to remove that word or words from any of my accounts they are illegal acting if they were to keep it the same way it suppose to say  Jackson with M. only on these bank accounts.","2314665868613297_2317883538291530",NA,NA
"80","2019-06-17T13:30:00+0000","Off-road adventures can sometimes go awry. Let McGriff Insurance Services help you keep your adventures rolling.","160995133980392_2314665868613297","160995133980392","BB&T","2019-06-28T20:52:01+0000","No Tak po  TRZECI PISZE. TEKSTY MI ZNIKAJA .a gdyby parti rzadzaca, chcial cos wydrukowac. sprzeczne z interesem firmy, z pewnoscia by  go zmusili,  zeby to wydrukowal. Mieszkalem do jakiegosy  psedo kokolegi majacy ciagoty do tej samej plc. Chwile pózniej nie mógl poznaclido tej samejmolega, majacy ci NIE MAM JUZ SLY.","2314665868613297_2335874386492445",NA,NA
"81","2019-06-17T13:30:00+0000","Off-road adventures can sometimes go awry. Let McGriff Insurance Services help you keep your adventures rolling.","160995133980392_2314665868613297","160995133980392","BB&T","2019-06-17T14:38:32+0000","New bb&bt bank.card","2314665868613297_2314931095253441",NA,NA
"82","2019-06-17T13:30:00+0000","Off-road adventures can sometimes go awry. Let McGriff Insurance Services help you keep your adventures rolling.","160995133980392_2314665868613297","160995133980392","BB&T","2019-06-28T20:57:08+0000","No Tak po  TRZECI PISZE. TEKSTY MI ZNIKAJA .a gdyby parti rzadzaca, chcial cos wydrukowac. sprzeczne z interesem firmy, z pewnoscia by  go zmusili,  zeby to wydrukowal. Mieszkalem do jakiegosy  psedo kokolegi majacy ciagoty do tej samej plc. Chwile pózniej nie mógl poznaclido tej samejmolega, majacy ci","2314665868613297_2335879939825223",NA,NA
"83","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-18T21:41:52+0000","I work for BB&T and I am so excited for what this name stands for. TRUE, TRUST & BETTER! Here’s to a bright future.","2304258952987322_2317654154981135",NA,NA
"84","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-12T21:44:08+0000","Love it!!<U+2764><U+2764><U+2764><U+2764><U+2764>","2304258952987322_2304282879651596",NA,NA
"85","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-12T22:49:30+0000","Putting the “I” in Trust. Love it!","2304258952987322_2304362492976968",NA,NA
"86","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-12T22:04:45+0000","I actually like that name!","2304258952987322_2304310352982182",NA,NA
"87","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-12T23:17:53+0000","Definition of “Truist”... a sense of unconditional concern for the welfare of others. This remains true in the name continuing on with the Legacy of BB&T and Suntrust!!!!","2304258952987322_2304393976307153",NA,NA
"88","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T05:22:10+0000","I have worked for BB&T for a long time now, and I am so thankful for the opportunities that I have been blessed with... and I will always hold that name in high regard.  But now I am looking forward to working for Truist and to use a Kelly King phrase... I still think our best days are ahead!","2304258952987322_2304802769599607",NA,NA
"89","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T10:54:43+0000","Awesome job, TEAM BB&T and Suntrust!  Welcome to Truist! Clients, Employees, Stock Holders, Board Members, and Wall Street should be very excited! Go TRUIST!","2304258952987322_2305147276231823",NA,NA
"90","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T00:24:08+0000","I work for BB&T and I’m excited to see what the new company will bring for both employees and clients! #thinkingpositive","2304258952987322_2304468916299659",NA,NA
"91","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T10:41:08+0000","I am a retiree of BB&T and came back after five years as a 0 hour employee. I am so proud and excited to be a part of the changes.  $$$<f0><U+009F><U+008F><U+00A7><f0><U+009F><U+008F><U+00A6>$$$","2304258952987322_2305132249566659",NA,NA
"92","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T01:42:25+0000","Great!  I just ordered BBT checks today.  This is why I transferred all my personal accounts with a local bank.","2304258952987322_2304562009623683",NA,NA
"93","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T00:56:06+0000","Love BB&T! My wife can’t believe how involved I have been and how excited I have been awaiting the name change! I know a good thing when I find it? I married her didn’t I?","2304258952987322_2304505469629337",NA,NA
"94","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-12T22:42:21+0000","I agree Janice! I love my Suntrust bank, hope this merger doesn't disappoint me with the changes forthcoming. Maybe SunBank would have been better choice! <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>","2304258952987322_2304354052977812",NA,NA
"95","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T03:36:20+0000","Truist,  as  in  altruist.  Pretty  awesome  if  you  take  a  second  to  try  and  understand  what  the  company  is  trying  to  do...the  message  it  is  sending  to  its  clients  and  prospective  clients.  How  would  that  be,  in  any  way,  bad?    If altruism  is  the  focus,  to  serve  the  client  in  ways  that  keep  the  client and  what  they  want  and  need the  #1 focus,  well,  that  would  be  utopia  in  the  banking  industry  or  any  business,  wouldn't it?    BB&T  and  SunTrust  are  striving  for  perfection!    Greatness  that  will  benefit  generations  of  Americans!    Why  not  embrace  that?","2304258952987322_2304693406277210",NA,NA
"96","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-12T22:14:48+0000","I just hope it's a smooth transition for us account holders. Bbt customer for over 25 years and hope I won't have to spend time changing over all my bills that are set up through drafts. Truist....I trust? <f0><U+009F><U+0098><U+0089><f0><U+009F><U+0098><U+0089>","2304258952987322_2304322039647680",NA,NA
"97","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-12T22:23:46+0000","My goodness not a good name for a bank in my opinion. Been a BB&T customer forever Not looking forward to changing everything and being retired so much to change <f0><U+009F><U+0098><U+00A9> after having just getting things setup !","2304258952987322_2304332172980000",NA,NA
"98","2019-06-12T21:23:46+0000","True to the legacy of BB&T and SunTrust, Truist will reflect what we stand for – a shared belief in building a better future for our clients and communities. #Truist http://bit.ly/MOEcreatesTruist","160995133980392_2304258952987322","160995133980392","BB&T","2019-06-13T00:39:00+0000","I continued to Bank with SunTrust after I moved back home to PA  7 years after living in  Oviedo , Florida for 22 years due to my husband’s job transfer  . I am excited to once again have a branch office close by . Please don’t close all the Branch Offices in Northern Upper Dauphin County !","2304258952987322_2304485906297960",NA,NA
